0.10909090310581479,0.46194922058575605,0.3943393123371277,0.4115044901296274,0.09259259402343113,0.4362500183936213,0.47692307664092476,0.8110048573509642,0.10714286094417376,0.2051613086319372,0.6363636455998931,0.6019417419545059,0.5454545417600427,0.2771084423870871
0.09090908524418684,0.7396528152987049,0.39276229220467707,0.40707976738359264,0.07407407632253464,0.14750000419095166,0.6461538265442713,0.8181818700344908,0.08928571789696507,0.45419355989867055,0.6363636455998931,0.8640776773939922,0.2727272776532763,0.2891568384836294
0.05454544952093093,0.45927902814672017,0.549219766826128,0.28761067081613545,0.11111111448380195,0.5187500011641533,0.46153843967166935,0.7978469175841695,0.05357143047208688,0.20000000769092213,0.2727272776532763,0.6019417419545059,0.6363636320533832,0.26506040535465125
0.05454544952093093,0.7169558612510584,0.39973439854235,0.3628320124484068,0.14814815264506928,0.11750001722946801,0.6615384635135267,0.8181818700344908,0.07142857484975638,0.4516129478827738,0.2727272776532763,0.7055017308012996,0.5454545417600427,0.2891568384836294
0.5454545168837249,0.8117489661001983,0.739126841777943,0.2920353935621698,0.11111111448380195,0.10875001792795996,0.04615384213317792,0.2978469175841695,0.08928571789696507,0.4374193510676769,0.5454545553065526,0.8478964622905603,0.18181816704017106,0.22891557612913083
0.38181816290232823,0.8264351836728164,0.7377987901622024,0.28761067081613545,0.07407407632253464,0.40374998905695947,0.03076922808878528,0.14952153724092654,0.16071429141626065,0.8167742395946824,0.5454545553065526,0.8511326667321868,0.4545454446934474,0.24096397222567312
0.2363636308465124,0.8397863050259166,0.5482237914393091,0.3407078712433904,0.07407407632253464,0.3587500458676378,0.04615384213317792,0.09688995641731013,0.25000000532184324,0.8077419437206006,0.7272727358932336,0.6116505481746848,0.7272727223467237,0.24096397222567312
0.10909090310581479,0.23097459039813795,0.4668824663998097,0.30973454828372926,0.11111111448380195,0.283750003958121,0.09230768770508525,0.08851675118738733,0.8392856979400529,0.8348387544336244,0.6363636455998931,0.6084142472854086,0.5454545417600427,0.26506040535465125
0.07272726602790791,0.18825095432084116,0.5989375815044027,0.3362831484973565,0.29629630529013856,0.8499999906867741,0.06153845617757056,0.35526316164723293,0.25000000532184324,0.7909677348896069,0.5454545553065526,0.6084142472854086,0.36363636117336184,0.25301200925810896
0.10909090310581479,0.34312414504841204,0.47725763217908324,0.33185842575132174,0.8148148561047271,0.8700000316649683,0.07692307251444948,0.30263161647232895,0.08928571789696507,0.24774194525878496,0.5454545553065526,0.8349514516287548,0.5454545417600427,0.25301200925810896
0.07272726602790791,0.4459278272146596,0.5629149856547692,0.3539823032189151,0.12962963356443563,0.5087499806750562,0.46153843967166935,0.8074163153604884,0.05357143047208688,0.16129032754253042,0.5454545553065526,0.8737864836141713,0.5454545417600427,0.2771084423870871
0.10909090310581479,0.7276367901651227,0.39865536610330876,0.3539823032189151,0.12962963356443563,0.15374999837018544,0.6307692262547964,0.8193780269321745,0.07142857484975638,0.4696774627217159,0.5454545553065526,0.6407766774922723,0.7272727223467237,0.3012048755160648
