0,0.2222222514012957,0.9533688994269909
0.015136226415634156,0.18518507819524865,0.951076862280182
0.05602801322937012,0.25925916199568055,0.9461766449318318
0.10898380279541016,0.25925916199568055,0.9452282157676346
0.10751104354858398,0.25925916199568055,0.9453467694131592
0.10554737091064453,0.2962963352017276,0.9454653230586838
0.1726844596862793,0.2962963352017276,0.9455838767042084
0.08717222213745117,0.33333324579611245,0.9455838767042084
0.11007370948791505,0.25925916199568055,0.9455838767042084
0.11116576194763184,0.2962963352017276,0.9443588223671209
0.11056510925292969,0.33333324579611245,0.9435289468484487
0.11274509429931641,0.33333324579611245,0.9435684647302902
0.1118195152282715,0.33333324579611245,0.9436475004939733
0.11280038833618164,0.33333324579611245,0.9436870183758148
0.07663782596588135,0.2962963352017276,0.9437265362576563
0.1371753215789795,0.3703704190021595,0.9437265362576563
0.10305720329284668,0.33333324579611245,0.9437660541394979
0.10064134597778321,0.33333324579611245,0.9440821971942301
0.10909090995788574,0.33333324579611245,0.9441612329579132
0.10705475807189942,0.3703704190021595,0.9443588223671209
0.10356788635253907,0.3703704190021595,0.9431337680300333
0.09327731132507325,0.33333324579611245,0.9419087136929458
0.1475796890258789,0.3703704190021595,0.9419087136929458
0.10705475807189942,0.3703704190021595,0.9420272673384704
0.09655172348022462,0.33333324579611245,0.9419482315747874
0.11143838882446289,0.3703704190021595,0.9421853388658366
0.10810811042785645,0.40740732959654435,0.9424224461568858
0.10942843437194824,0.40740732959654435,0.9424619640387273
0.12402669906616211,0.3703704190021595,0.9424619640387273
0.03162055253982544,0.3703704190021595,0.9424619640387273
0.11675622940063476,0.3703704190021595,0.9412369097016398
0.11056510925292969,0.3703704190021595,0.9415135348745305
0.10617283821105958,0.40740732959654435,0.941553052756372
0.11399217605590821,0.40740732959654435,0.9417506421655797
0.10705475807189942,0.40740732959654435,0.9417901600474212
0.10974409103393555,0.40740732959654435,0.9417901600474212
0.061538462638854985,0.40740732959654435,0.9418691958111043
