0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6523463317911434
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
1,0.6632578261130806
